Category;Order Date;Postal Code;Segment;Product Name;Price;Quantity;Discount;Region
Furniture;1/30/2018;33142;Consumer;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;-68.1096;4;0.2;South
Furniture;9/28/2015;33021;Consumer;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;16.8544;4;0.2;South
Furniture;11/15/2018;33023;Consumer;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";55.016;4;0.2;South
Furniture;11/15/2018;33023;Consumer;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";0;4;0.2;South
Furniture;5/20/2016;27893;Consumer;"Dana Fluorescent Magnifying Lamp, White, 36""";20.392;4;0.2;South
Furniture;12/23/2018;37075;Consumer;"Executive Impressions 14"" Two-Color Numerals Wall Clock";19.0848;4;0.2;South
Furniture;11/25/2018;33311;Consumer;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;-81.441;5;0.2;South
Furniture;2/25/2018;27834;Consumer;Bush Westfield Collection Bookcases, Medium Cherry Finish;5.798;5;0.2;South
Furniture;5.01.2018;32216;Consumer;HON 5400 Series Task Chairs for Big and Tall;0;5;0.2;South
Furniture;7/21/2017;28027;Consumer;Leather Task Chair, Black;0;5;0.2;South
Furniture;11/29/2018;37421;Consumer;"Executive Impressions 13"" Chairman Wall Clock";19.035;5;0.2;South
Furniture;5.05.2017;37421;Consumer;Eldon Image Series Desk Accessories, Burgundy;3.344;5;0.2;South
Furniture;1/14/2017;28027;Consumer;Electrix Fluorescent Magnifier Lamps & Weighted Base;31.5776;8;0.2;South
Furniture;1/22/2017;28314;Consumer;Eldon Pizzaz Desk Accessories;4.2816;8;0.2;South
Furniture;5.02.2017;27405;Consumer;Global Stack Chair without Arms, Black;11.691;9;0.2;South
Furniture;9.02.2017;28205;Consumer;Hon Racetrack Conference Tables;-149.6307;3;0.4;South
Furniture;11.03.2015;28540;Consumer;Hon Racetrack Conference Tables;-299.2614;6;0.4;South
Furniture;12/22/2018;38301;Consumer;"Bevis Round Bullnose 29"" High Table Top";-249.3216;6;0.4;South
Furniture;11/30/2018;27217;Consumer;Bush Advantage Collection Racetrack Conference Table;-653.2834;7;0.4;South
Furniture;4/26/2016;32114;Consumer;Bretford CR4500 Series Slim Rectangular Table;-76.6062;1;0.45;South
Furniture;5.01.2018;32216;Consumer;Bush Advantage Collection Racetrack Conference Table;-458.1468;4;0.45;South
Furniture;11/27/2017;33311;Consumer;KI Adjustable-Height Table;-114.3534;7;0.45;South
Furniture;12.12.2015;94521;Consumer;Eldon Advantage Chair Mats for Low to Medium Pile Carpets;4.331;1;0;West
Furniture;11.06.2018;90045;Consumer;Dax Clear Box Frame;2.9682;1;0;West
Furniture;11/19/2018;90049;Consumer;"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock";7.106;1;0;West
Furniture;8.07.2018;92683;Consumer;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";15.525;1;0;West
Furniture;5/26/2016;98006;Consumer;DAX Metal Frame, Desktop, Stepped-Edge;7.8936;1;0;West
Furniture;9.08.2017;98103;Consumer;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";14.6642;1;0;West
Furniture;2/13/2018;98105;Consumer;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";21.506;1;0;West
Furniture;8.11.2015;98105;Consumer;Eldon Image Series Desk Accessories, Ebony;5.434;1;0;West
Furniture;11/21/2018;99207;Consumer;Safco Drafting Table;20.5842;1;0;West
Furniture;11/21/2016;89115;Consumer;Hon Metal Bookcases, Putty;41.1684;2;0;West
Furniture;7/29/2018;98103;Consumer;Bush Westfield Collection Bookcases, Medium Cherry Finish;25.5112;2;0;West
Furniture;12.01.2018;98105;Consumer;Hon Metal Bookcases, Putty;41.1684;2;0;West
Furniture;2/26/2018;92627;Consumer;Tenex B1-RE Series Chair Mats for Low Pile Carpets;15.6332;2;0;West
Furniture;12/15/2017;90004;Consumer;Eldon Expressions Wood Desk Accessories, Oak;4.2804;2;0;West
Furniture;6/19/2016;90032;Consumer;Eldon 200 Class Desk Accessories;4.0192;2;0;West
Furniture;9/29/2015;90045;Consumer;Luxo Professional Combination Clamp-On Lamps;53.196;2;0;West
Furniture;10/21/2017;90045;Consumer;Eldon Expressions Wood and Plastic Desk Accessories, Oak;5.5888;2;0;West
Furniture;2.02.2018;90045;Consumer;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";29.3284;2;0;West
Furniture;8/28/2016;90049;Consumer;Eldon Wave Desk Accessories;1.7472;2;0;West
Furniture;1/20/2015;90049;Consumer;Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak;5.79;2;0;West
Furniture;12/22/2017;92553;Consumer;Magnifier Swing Arm Lamp;10.9096;2;0;West
Furniture;12/26/2015;92024;Consumer;Eldon Regeneration Recycled Desk Accessories, Smoke;1.1136;2;0;West
Furniture;11.04.2015;92037;Consumer;"Executive Impressions 12"" Wall Clock";13.4292;2;0;West
Furniture;11.10.2015;92037;Consumer;Luxo Economy Swing Arm Lamp;11.1664;2;0;West
Furniture;10.02.2018;94109;Consumer;Dax Clear Box Frame;5.9364;2;0;West
Furniture;11.11.2017;94110;Consumer;Magnifier Swing Arm Lamp;10.9096;2;0;West
Furniture;12.01.2017;94122;Consumer;Westinghouse Clip-On Gooseneck Lamps;4.3524;2;0;West
Furniture;12/29/2018;98026;Consumer;Hand-Finished Solid Wood Document Frame;20.538;2;0;West
Furniture;7.08.2018;98031;Consumer;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";99.23;2;0;West
Furniture;9/17/2015;98103;Consumer;"Executive Impressions 12"" Wall Clock";13.4292;2;0;West
Furniture;5/15/2018;98103;Consumer;24-Hour Round Wall Clock;17.1828;2;0;West
Furniture;7.03.2018;95610;Consumer;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";54.3438;3;0;West
Furniture;12/14/2016;92627;Consumer;Staple-based wall hangings;12.8568;3;0;West
Furniture;8/15/2017;90004;Consumer;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;43.6842;3;0;West
Furniture;4.02.2018;90008;Consumer;Westinghouse Clip-On Gooseneck Lamps;6.5286;3;0;West
Furniture;9/28/2018;90032;Consumer;Longer-Life Soft White Bulbs;4.4352;3;0;West
Furniture;11/27/2018;90045;Consumer;Eldon 200 Class Desk Accessories;6.0288;3;0;West
Furniture;11/16/2018;90049;Consumer;Eldon Image Series Black Desk Accessories;4.4712;3;0;West
Furniture;11/16/2018;90049;Consumer;Eldon Radial Chair Mat for Low to Medium Pile Carpets;23.988;3;0;West
Furniture;9.11.2015;93030;Consumer;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;21.7515;3;0;West
Furniture;11/16/2018;95661;Consumer;DAX Cubicle Frames - 8x10;5.193;3;0;West
Furniture;11/17/2016;92105;Consumer;Advantus Panel Wall Certificate Holder - 8.5x11;15.372;3;0;West
Furniture;6/26/2017;94109;Consumer;Eldon Expressions Wood Desk Accessories, Oak;6.4206;3;0;West
Furniture;11/20/2016;94109;Consumer;Dana Swing-Arm Lamps;8.01;3;0;West
Furniture;5/23/2017;94109;Consumer;Eldon Image Series Desk Accessories, Ebony;16.302;3;0;West
Furniture;8.12.2015;94122;Consumer;"Seth Thomas 14"" Day/Date Wall Clock";31.6128;3;0;West
Furniture;12.01.2015;94122;Consumer;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;28.518;3;0;West
Furniture;12.12.2016;95123;Consumer;Eldon Cleatmat Chair Mats for Medium Pile Carpets;21.645;3;0;West
Furniture;7/14/2018;92683;Consumer;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;49.8042;3;0;West
Furniture;7/14/2018;92683;Consumer;Eldon 200 Class Desk Accessories, Burgundy;7.9128;3;0;West
Furniture;11.03.2018;88001;Consumer;9-3/4 Diameter Round Wall Clock;17.3754;3;0;West
Furniture;11.08.2016;84084;Consumer;"Executive Impressions 14"" Contract Wall Clock";22.0077;3;0;West
Furniture;6/17/2015;98105;Consumer;Eldon Wave Desk Accessories;2.6208;3;0;West
Furniture;10/18/2016;98115;Consumer;Eldon 100 Class Desk Accessories;3.2352;3;0;West
Furniture;5.06.2017;93309;Consumer;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";14.144;4;0;West
Furniture;9.07.2018;90004;Consumer;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;8.2992;4;0;West
Furniture;1/13/2016;90004;Consumer;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;38.024;4;0;West
Furniture;8/30/2017;90008;Consumer;"Executive Impressions 10"" Spectator Wall Clock";15.9936;4;0;West
Furniture;4/20/2015;90045;Consumer;GE 4 Foot Flourescent Tube, 40 Watt;27.5632;4;0;West
Furniture;12/18/2017;92037;Consumer;Eldon Expressions Wood and Plastic Desk Accessories, Oak;11.1776;4;0;West
Furniture;11/17/2016;92105;Consumer;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;29.1456;4;0;West
Furniture;6/19/2018;94109;Consumer;DAX Copper Panel Document Frame, 5 x 7 Size;21.1344;4;0;West
Furniture;7/14/2017;94122;Consumer;Deflect-O Glasstique Clear Desk Accessories;10.164;4;0;West
Furniture;4.08.2017;90032;Consumer;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;10.374;5;0;West
Furniture;11.10.2015;92037;Consumer;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;14.896;5;0;West
Furniture;6/25/2016;94110;Consumer;Dana Halogen Swing-Arm Architect Lamp;57.358;5;0;West
Furniture;10.08.2016;94122;Consumer;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;62.737;5;0;West
Furniture;9/15/2018;94122;Consumer;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";105.98;5;0;West
Furniture;7.07.2017;95123;Consumer;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";73.321;5;0;West
Furniture;9/14/2016;84604;Consumer;Lesro Round Back Collection Coffee Table, End Table;118.6575;5;0;West
Furniture;12/25/2017;98115;Consumer;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;629.01;5;0;West
Furniture;12.04.2016;90712;Consumer;Eldon Image Series Desk Accessories, Burgundy;9.0288;6;0;West
Furniture;11/26/2017;90045;Consumer;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";297.69;6;0;West
Furniture;12.12.2017;91104;Consumer;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";122.7648;6;0;West
Furniture;11.02.2016;92105;Consumer;Contemporary Wood/Metal Frame;33.936;6;0;West
Furniture;5/31/2016;84057;Consumer;O'Sullivan Living Dimensions 3-Shelf Bookcases;140.686;7;0;West
Furniture;1/23/2017;90036;Consumer;DAX Cubicle Frames, 8-1/2 x 11;21.5964;7;0;West
Furniture;10/20/2016;90045;Consumer;Nu-Dell Oak Frame;23.9232;7;0;West
Furniture;1/30/2016;90049;Consumer;"Computer Room Manger, 14""";81.8496;7;0;West
Furniture;8/15/2016;94601;Consumer;Tensor Computer Mounted Lamp;28.1421;7;0;West
Furniture;3.06.2016;94122;Consumer;Deflect-o Glass Clear Studded Chair Mats;95.7572;7;0;West
Furniture;12/24/2017;95123;Consumer;Eldon 200 Class Desk Accessories, Smoke;18.4632;7;0;West
Furniture;4/27/2018;98105;Consumer;Luxo Economy Swing Arm Lamp;39.0824;7;0;West
Furniture;12/22/2017;92553;Consumer;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;202.2528;8;0;West
Furniture;11.09.2018;92054;Consumer;Eldon Wave Desk Accessories;20.7328;8;0;West
Furniture;12/13/2018;94122;Consumer;Eldon Executive Woodline II Desk Accessories, Mahogany;54.2808;8;0;West
Furniture;1/13/2016;90004;Consumer;Deflect-o EconoMat Nonstudded, No Bevel Mat;92.97;9;0;West
Furniture;9.02.2017;90036;Consumer;Ultra Door Pull Handle;31.2444;9;0;West
Furniture;7/26/2015;89031;Consumer;Tensor Computer Mounted Lamp;36.1827;9;0;West
Furniture;7.03.2018;87401;Consumer;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";114.6285;9;0;West
Furniture;1.01.2018;90036;Consumer;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";199.2606;11;0;West
Furniture;4/16/2018;95123;Consumer;O'Sullivan Living Dimensions 2-Shelf Bookcases;-6.049;1;0.15;West
Furniture;10.03.2016;90032;Consumer;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;18.4548;2;0.15;West
Furniture;8/28/2016;90049;Consumer;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;28.9568;2;0.15;West
Furniture;12.03.2017;95037;Consumer;O'Sullivan Living Dimensions 2-Shelf Bookcases;-12.098;2;0.15;West
Furniture;10.07.2018;94110;Consumer;O'Sullivan Manor Hill 2-Door Library in Brianna Oak;-14.4784;2;0.15;West
Furniture;3/30/2015;94110;Consumer;O'Sullivan Living Dimensions 2-Shelf Bookcases;-12.098;2;0.15;West
Furniture;4/17/2017;90712;Consumer;Bush Westfield Collection Bookcases, Fully Assembled;24.2352;3;0.15;West
Furniture;9.05.2016;92105;Consumer;Sauder Camden County Collection Libraries, Planked Cherry Finish;-20.6964;3;0.15;West
Furniture;11.02.2016;92105;Consumer;O'Sullivan Living Dimensions 3-Shelf Bookcases;-30.147;3;0.15;West
Furniture;1/13/2015;94109;Consumer;O'Sullivan Elevations Bookcase, Cherry Finish;3.9294;3;0.15;West
Furniture;12.03.2016;94110;Consumer;Sauder Forest Hills Library, Woodland Oak Finish;-29.6058;3;0.15;West
Furniture;11/25/2018;94122;Consumer;Sauder Forest Hills Library, Woodland Oak Finish;-29.6058;3;0.15;West
Furniture;11/13/2016;92404;Consumer;O'Sullivan Living Dimensions 3-Shelf Bookcases;-40.196;4;0.15;West
Furniture;9.05.2016;92105;Consumer;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;-4.8392;4;0.15;West
Furniture;4.09.2017;90004;Consumer;Bush Somerset Collection Bookcase;6.549;5;0.15;West
Furniture;11/26/2017;90045;Consumer;DMI Eclipse Executive Suite Bookcases;160.3136;8;0.15;West
Furniture;6/18/2018;90032;Consumer;Bush Andora Bookcase, Maple/Graphite Gray Finish;75.5937;9;0.15;West
Furniture;11.11.2015;90008;Consumer;Hon Olson Stacker Stools;11.2648;1;0.2;West
Furniture;10/30/2018;94122;Consumer;Global Leather Task Chair, Black;-0.8999;1;0.2;West
Furniture;5.10.2015;95123;Consumer;Hon Pagoda Stacking Chairs;32.098;1;0.2;West
Furniture;8.07.2018;92683;Consumer;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;25.898;1;0.2;West
Furniture;5/15/2018;98103;Consumer;SAFCO Arco Folding Chair;24.858;1;0.2;West
Furniture;12/22/2017;97756;Consumer;"Seth Thomas 14"" Day/Date Wall Clock";4.8416;1;0.2;West
Furniture;2/18/2016;90805;Consumer;Hon 61000 Series Interactive Training Tables;-0.8886;1;0.2;West
Furniture;7/18/2018;85023;Consumer;Global Fabric Manager's Chair, Dark Gray;10.098;2;0.2;West
Furniture;5/26/2015;90008;Consumer;Hon Olson Stacker Stools;22.5296;2;0.2;West
Furniture;9/23/2018;90036;Consumer;GuestStacker Chair with Chrome Finish Legs;59.4816;2;0.2;West
Furniture;9.07.2018;95351;Consumer;Global Low Back Tilter Chair;-28.2744;2;0.2;West
Furniture;7/21/2018;92024;Consumer;Hon Olson Stacker Stools;22.5296;2;0.2;West
Furniture;11/17/2016;92105;Consumer;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;2.8196;2;0.2;West
Furniture;5/15/2018;98103;Consumer;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;4.2624;2;0.2;West
Furniture;12/20/2016;86442;Consumer;Nu-Dell Float Frame 11 x 14 1/2;3.9512;2;0.2;West
Furniture;12/24/2016;85023;Consumer;Magna Visual Magnetic Picture Hangers;1.7352;2;0.2;West
Furniture;2.04.2017;85635;Consumer;Nu-Dell Float Frame 11 x 14 1/2;3.9512;2;0.2;West
Furniture;6/24/2015;85705;Consumer;Acrylic Self-Standing Desk Frames;0.9612;2;0.2;West
Furniture;9.02.2018;90049;Consumer;Hon 2111 Invitation Series Straight Table;-2.9566;2;0.2;West
Furniture;7/18/2018;85023;Consumer;High-Back Leather Manager's Chair;-42.8967;3;0.2;West
Furniture;3.03.2018;90008;Consumer;Novimex Turbo Task Chair;-17.0352;3;0.2;West
Furniture;7.06.2018;90008;Consumer;Global Task Chair, Black;-13.7403;3;0.2;West
Furniture;4/17/2018;90008;Consumer;Global Wood Trimmed Manager's Task Chair, Khaki;-19.1058;3;0.2;West
Furniture;11/25/2017;90032;Consumer;Padded Folding Chairs, Black, 4/Carton;19.4352;3;0.2;West
Furniture;10/21/2017;90045;Consumer;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;12.1068;3;0.2;West
Furniture;9/15/2018;90049;Consumer;Global Deluxe Steno Chair;-20.7846;3;0.2;West
Furniture;11/20/2016;94601;Consumer;Safco Contoured Stacking Chairs;35.76;3;0.2;West
Furniture;7.06.2016;91104;Consumer;Novimex Turbo Task Chair;-17.0352;3;0.2;West
Furniture;12/21/2015;92024;Consumer;Safco Contoured Stacking Chairs;35.76;3;0.2;West
Furniture;6.09.2017;94109;Consumer;Global Deluxe Stacking Chair, Gray;13.7646;3;0.2;West
Furniture;11.11.2017;94110;Consumer;Hon Every-Day Series Multi-Task Chairs;0;3;0.2;West
Furniture;12/27/2015;94122;Consumer;Bevis Steel Folding Chairs;23.028;3;0.2;West
Furniture;9/15/2018;94122;Consumer;Leather Task Chair, Black;0;3;0.2;West
Furniture;7.08.2017;80020;Consumer;SAFCO Arco Folding Chair;74.574;3;0.2;West
Furniture;7/26/2015;89031;Consumer;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;-109.5822;3;0.2;West
Furniture;11/14/2016;87124;Consumer;Global Deluxe Office Fabric Chairs;20.1558;3;0.2;West
Furniture;6.08.2015;98115;Consumer;Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back;73.194;3;0.2;West
Furniture;12/25/2017;98115;Consumer;Global Executive Mid-Back Manager's Chair;52.3764;3;0.2;West
Furniture;8/23/2015;80219;Consumer;Regeneration Desk Collection;1.2672;3;0.2;West
Furniture;8/21/2018;80027;Consumer;DAX Charcoal/Nickel-Tone Document Frame, 5 x 7;7.11;3;0.2;West
Furniture;8/14/2018;90032;Consumer;Chromcraft Round Conference Tables;5.2287;3;0.2;West
Furniture;9.02.2017;90036;Consumer;Chromcraft Rectangular Conference Tables;28.4364;3;0.2;West
Furniture;5/23/2018;90036;Consumer;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;-6.4233;3;0.2;West
Furniture;11.12.2015;90045;Consumer;Bevis Boat-Shaped Conference Table;31.4532;3;0.2;West
Furniture;10/20/2016;90045;Consumer;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;27.3582;3;0.2;West
Furniture;6.11.2017;90049;Consumer;Bretford Rectangular Conference Table Tops;33.8517;3;0.2;West
Furniture;12.03.2017;95037;Consumer;Hon 4060 Series Tables;6.7176;3;0.2;West
Furniture;4/13/2016;91767;Consumer;Hon 94000 Series Round Tables;-97.7394;3;0.2;West
Furniture;1/27/2015;92037;Consumer;Balt Split Level Computer Training Table;-16.65;3;0.2;West
Furniture;3.03.2015;92037;Consumer;Bevis Oval Conference Table, Walnut;-23.4882;3;0.2;West
Furniture;10/25/2016;94110;Consumer;Balt Solid Wood Rectangular Table;-31.647;3;0.2;West
Furniture;9/25/2017;90805;Consumer;Global Airflow Leather Mesh Back Chair, Black;60.392;4;0.2;West
Furniture;11/25/2015;90004;Consumer;Hon GuestStacker Chair;54.4008;4;0.2;West
Furniture;12/29/2018;90049;Consumer;Global High-Back Leather Tilter, Burgundy;-44.2764;4;0.2;West
Furniture;8/15/2015;94122;Consumer;Novimex Fabric Task Chair;-12.196;4;0.2;West
Furniture;11/14/2016;87124;Consumer;SAFCO Arco Folding Chair;99.432;4;0.2;West
Furniture;11/21/2017;97030;Consumer;Novimex Fabric Task Chair;-12.196;4;0.2;West
Furniture;10.05.2016;97206;Consumer;Global Highback Leather Tilter in Burgundy;-14.5584;4;0.2;West
Furniture;7.12.2015;98115;Consumer;Safco Chair Connectors, 6/Carton;13.8528;4;0.2;West
Furniture;6/15/2016;85234;Consumer;DAX Copper Panel Document Frame, 5 x 7 Size;11.0704;4;0.2;West
Furniture;8.08.2015;85301;Consumer;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";-3.0344;4;0.2;West
Furniture;12/22/2017;97756;Consumer;3M Hangers With Command Adhesive;3.108;4;0.2;West
Furniture;11.03.2018;93309;Consumer;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;36.4776;4;0.2;West
Furniture;11.04.2015;90045;Consumer;Bevis Round Conference Table Top, X-Base;-64.5444;4;0.2;West
Furniture;2.05.2017;92037;Consumer;Chromcraft Round Conference Tables;6.9716;4;0.2;West
Furniture;10/18/2017;85281;Consumer;Global Deluxe Steno Chair;-34.641;5;0.2;West
Furniture;12/16/2017;92307;Consumer;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;7.049;5;0.2;West
Furniture;2.09.2016;90049;Consumer;Global Deluxe Stacking Chair, Gray;22.941;5;0.2;West
Furniture;11/20/2018;91761;Consumer;Novimex High-Tech Fabric Mesh Task Chair;-46.137;5;0.2;West
Furniture;9/27/2015;92037;Consumer;DMI Arturo Collection Mission-style Design Wood Chair;45.294;5;0.2;West
Furniture;9.10.2015;97030;Consumer;GuestStacker Chair with Chrome Finish Legs;148.704;5;0.2;West
Furniture;9.08.2015;99301;Consumer;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;121.99;5;0.2;West
Furniture;12.11.2016;80906;Consumer;DAX Wood Document Frame;10.984;5;0.2;West
Furniture;12/19/2018;80134;Consumer;OIC Stacking Trays;4.008;5;0.2;West
